timestamp,tweet,content,emotion,username,followers,location,state
7/9/19 11:45,@AOC How would you know about NYCHA? Did you ever visit one in your district?,Question,Frustrated,phyllis29118774,1,,
7/9/19 11:44,@AOC @saikatc NYCHA is in a crisis because housing is not a legitimate function of government.  #greedNewDeal,Comment,Frustrated,Lysandr_Spooner,7,,
7/9/19 11:33,@IamJohnBurnett @AOC A Republican talking about problems with NYCHA \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,News,Neutral,questions4potu1,474,"Cresskill, NJ",NJ
7/9/19 10:58,"@AOC Years of GOP majorities?  NYC has been overwhelming Dem since 1990.  11 of 12 districts are Dems. 68% of voters are Dems. Wilhelm is a Dem.  Last time a Rep won the presidential vote was Coolidge in 1924.  Can\xe2\x80\x99t blame NYCHA on the GOP, it\xe2\x80\x99s pure Dem fault.",Comment,Frustrated,georgek43k,652,,
7/9/19 10:42,"@AOC Which GOP majorities, because there are no GOP majorities in NYC or NY state and the city already overtaxes upstate to support it. If the NYCHA is in trouble, NYC should fix it.",Comment,Frustrated,kstl262,5,,
7/9/19 10:20,"@FightForNYCHA @BarackObama @NYCMayor @BilldeBlasio @NYCHA @RepAOC @AOC All true. HOPE VI &amp; RAD serve the same purpose: Support #gentrification. As a former @HUDgov tenant - I was victimized by both; here in @MoCoCouncilMD, with the aid of @MoCoDHHS &amp; @mcpnews. Tenants who objected - experienced retaliation. @ALT_DOJ &amp; @HUDOIG refused 2 assist. \xf0\x9f\x98\x92\xf0\x9f\x98\xa0",Experience,Frustrated,LydiaDYork,470,,
7/9/19 9:33,@AOC Replying to  @AOC The nycha has a anual operating budget of 3.2 billion dollars. 2 bil federal and 1.2 bil local. That\xe2\x80\x99s $17887.00 annual per unit and nycha can\xe2\x80\x99t maintain units. Smh,Comment,Frustrated,KeithMy2134,38,"Texas, USA",TX
7/9/19 9:18,"It's pretty amazing how suddenly the city is filling the potholes on Broadway, aka Canyon of Heroes. I guess it just takes a National stage to get things done.  We should put the USWNT up in NYCHA housing and make them take mass transit to the parade \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f",Comment,Frustrated,iamavig,480,NYC,NY
7/9/19 9:17,"@AOC @IamJohnBurnett is pointing out that you are needed to focus on matters within your district, such as the NYCHA issues. And your first response to him is to blame Republicans?  The NYCHA is a locally governed program chaired by people who serve at the pleasure of @BilldeBlasio \xf0\x9f\xa4\xa8",Comment,Frustrated,JasonAClaes,49,"Fort Gratiot, MI",MI
7/9/19 8:48,So you say you don't have money @NYCHA @NYCHA_Tenants then where are the funds coming from to fund this: crack another hole in my wall and let mold be exposed and I'm going to sue the crap out of you https://t.co/1QCdhJ3TnC,Maintenance,Frustrated,GOD_HASSPOKEN47,198,"New York, NY",NY
7/9/19 8:39,"@monicamoralestv if you think NYCHA is bad, some of the private landlords can give them a run for their money. My building has 57 open violations, no C of O and the LLs are running an SRO in the top floor. https://t.co/XZwdqCvx7v",Experience,Neutral,shift_in2_turbo,3146,"Brooklyn, NY",NY
7/9/19 6:42,"@TheLumpenprole @BennyAce @antoniogm Maybe a better comparison would be the non-coastal U.S. For an example of how great public housing is, look at NYCHA.",Comment,Frustrated,StephenBuell2,8,,
7/9/19 6:17,NYCHA left dozens of lead-poisoned kids in their contaminated apartments: report https://t.co/m5HXGtCPh3,News,Neutral,MsReneAbdo,598,"New York, NY",NY
7/9/19 6:00,City failed to do repairs and remove kids from lead-contaminated NYCHA apartments: reports https://t.co/ls6LMd1Y5K,News,Neutral,agreatbigcity,14725,New York City,NY
7/9/19 5:55,"@WillBredderman @NYCHA It\xe2\x80\x99s not a false premise...the PWA built Williamsburg and Harlem River houses, and then Wagner-Steagall Act unlocked fed funding at the height of nycha\xe2\x80\x99s postwar development.  City, state &amp; feds had all once funded nycha, and all have betrayed nycha over time.",Policy Decision,Frustrated,Duncan_de_Ese,23,"Brooklyn, NY",NY
7/9/19 5:53,NYC News I-Team: No Air Conditioning at NYCHA Cooling Centers https://t.co/Z4FnafHzCP https://t.co/XyX0w5T5yZ,News,Neutral,NYC_NC,367,"New York City, NY",NY
7/9/19 5:35,@LynnePatton @JoaquinCastrotx @NYCHA @AOC So how about trump stops golfing and fixes both of those problems???,Comment,Frustrated,katfitzgerald_,981,"Boston, MA",MA
7/9/19 5:17,@pattitweeting @IamJohnBurnett @AOC NYCHA has been starved of federal funds for 40 years. It started with Reagan. The lack of federal $$s by and large created the NYCHA disaster. NYC can't shoulder it alone.,Policy Decision,Frustrated,perlop,2005,Brooklyn,
7/9/19 4:59,@IamJohnBurnett @AOC You don't need to tell my congresswoman about her nhood and living conditions in NYCHA. You need to support my congresswoman in the fight to tell the administration to fork over the money NYCHA needs. How long have you been in office?  Get on it.  John.,Comment,Frustrated,pattitweeting,948,"New York, NY",NY
7/9/19 4:53,Going through some papers and look what I found! Can't remember where I got this but it proves that @NYCMayor and @NYCHA already made their decision to privatize #publichousing! #brooklynisnotforsale #keeppublichousingpublic @TeddyOstrow @monicamoralestv @infopobn  @nypost #nycha https://t.co/MOGQlhFUql,Experience,Neutral,NotOneMoreBlock,502,"New York, NY",NY
7/9/19 4:39,"@Duncan_de_Ese @NYCHA There's a false premise which he has promoted, and which AOC echoed, that the federal government was the historic source of NYCHA funding. The first abdication that occurred was on the city and state level, when they chose to replace local funding streams with federal ones.",Comment,Neutral,WillBredderman,5372,"Bay Ridge, Brooklyn",
7/9/19 4:23,"@IamJohnBurnett @AOC That's true but for a person that says that shes from the bx she sure dont know crap about all those lead and mold infestation in throgs neck projects, and other NYCHA projects in the bronx. She ain't trying to help no one but herself.",Comment,Frustrated,Michell41542060,34,"South Carolina, USA",SC
7/9/19 4:16,THIS IS DEM SOCIALISM: City failed to remove lead-poisoned kids from toxic NYCHA apartments... https://t.co/rjg6ilS8WS,News,Frustrated,drWilda,7242,Seatttle,
7/9/19 4:16,THIS IS DEM SOCIALISM: City failed to remove lead-poisoned kids from toxic NYCHA apartments https://t.co/w57n2msXHj via @nypmetro,News,Frustrated,drWilda,7242,Seatttle,
7/9/19 4:13,City failed to remove lead-poisoned kids from toxic NYCHA apartments https://t.co/1sLB41XVPW via @nypmetro,News,Neutral,brsacjab,69,NY,NY
7/9/19 4:12,"@WillBredderman @NYCHA Bdb\xe2\x80\x99s history might be off insofar as he lays it all on Reagan, but the cutbacks aren\xe2\x80\x99t a case of \xe2\x80\x9cboth sides\xe2\x80\x9d; more significant cuts have transpired under GOP rule. (And the mayor, to his credit, has put more $ into nycha than his predecessors.)",Comment,Neutral,Duncan_de_Ese,23,"Brooklyn, NY",NY
7/9/19 4:04,@WillBredderman @NYCHA That\xe2\x80\x99s true...I\xe2\x80\x99m not disagreeing that this began in the 70s when the FIRE sector made its hostile takeover of the city\xe2\x80\x99s finances and imposed austerity accordingly.,Policy Decision,Neutral,Duncan_de_Ese,23,"Brooklyn, NY",NY
7/9/19 3:56,@WillBredderman @NYCHA This report goes into the federal-state-city shortfalls more in depth  https://t.co/ZH35JnAAr3  Thanks for the recommendation though \xe2\x80\x94 will check it out.,Comment,Neutral,Duncan_de_Ese,23,"Brooklyn, NY",NY
7/9/19 3:52,When developers take over NYCHA https://t.co/ASnFgp009b,Comment,Neutral,Chloe_Hilliard,8282,"Do or Die, NY",NY
7/9/19 3:52,@amybath @Zx_Lycanthrope @tpodoll1 @AOC NYCHA been messed up. Ben Carson has not made anything better but he is not responsible,Comment,Frustrated,ReeseTheRanting,81,,
7/9/19 3:50,New York Post : City failed to remove lead-poisoned kids from toxic NYCHA apartments. https://t.co/QLMQRGHwo0  via @GoogleNews,News,Neutral,Nana4Trump2020,330,,
7/9/19 3:46,"@ReeseTheRanting @Zx_Lycanthrope @tpodoll1 @AOC Well, the Department of Housing and Urban Development (HUD) is where Nycha is supposed to get some money. HUD is run by Ben Carson, a republican. Ergo...",Comment,Neutral,amybath,141,"New York, NY",NY
7/9/19 3:43,"@KarlHof72462342 @thunder825 @defrisselle @SenSchumer @NYCHA It's republican.  It's both, really.  But they're the ones in power right now, so.",Comment,Frustrated,SUFANbowserjr,331,"Connecticut, USA",CT
7/9/19 3:26,"@AOC ""HUD gives over $2.4 billion every single year to NYCHA. It is not being used the way it was intended..."" -Lynne Patton https://t.co/ObIilRZhZF",Policy Decision,Neutral,spdel66,1,,
7/9/19 3:25,"@AOC \xe2\x80\x9cI\xe2\x80\x99ve done the math, it\xe2\x80\x99s risen from $17 billion to $24 billion to now,  $32, 34 billion. $34 billion breaks down to about $181,000 in repairs  per NYCHA unit."" -Lynne Patton https://t.co/ObIilRZhZF",Maintenance,Neutral,spdel66,1,,
7/9/19 3:20,@pd21590 @03lefty @AOC There\xe2\x80\x99s no money in it...this is project based housing   The revenue they generate isn\xe2\x80\x99t huge  A private building owner has less incentive than nycha has for doing repairs   Just hold people responsible like that plumber accountable (unless he really worked those hours),Maintenance,Frustrated,Mustachio441,370,Nyc,
7/9/19 3:15,"@AOC When did the Republican Party promise $34 billion to NYCHA? If these funds were approved by Congress they were approved by members of both parties. What percentage of the vote came from Dems? I guess the DNC should pay that percentage as well, right?",Comment,Frustrated,spdel66,1,,
7/9/19 3:15,City failed to remove lead-poisoned kids from toxic NYCHA apartments. #700StrongHasTheFormula https://t.co/r58QWit5Jw,News,Neutral,strong_700,64,,
7/9/19 3:11,I-Team: No Air Conditioning at NYCHA Cooling Centers https://t.co/tjesAvDYlA via @,News,Neutral,jonathan4ny,6770,New York City,NY
7/9/19 3:10,Someone please inform @AOC that #NYCHA a national disgrace and failure that shamefully fails its tenants because clueless politicians ignore the real problems that can and should be fixed immediately in favor of tumid phony complaints about needing more money. #WakeUp #BeReal https://t.co/tmuItbSQzJ,Comment,Frustrated,NICKBKNYUSA,405,,
7/9/19 3:08,I-Team: No Air Conditioning at NYCHA Cooling Centers https://t.co/POdoNbbvZG @MelissaRusso4NY,News,Neutral,PeiSzeCheng4NY,7612,"ÜT: 40.747787,-73.973573",
7/9/19 2:57,"@thunder825 @defrisselle @SenSchumer @NYCHA There's a crisis now, and Trump's causing it.",Comment,Frustrated,SUFANbowserjr,331,"Connecticut, USA",CT
7/9/19 2:53,@FightForNYCHA @NYCSpeakerCoJo @CoreyinNYC @RepAOC @AOC @NYCHA How about the people at Fulton house come up with the money themselves...,Comment,Frustrated,face_hand2,4,,
7/9/19 2:50,@FightForNYCHA @nyhca NYCHA is a broken system that needs to be rethought bc in its current form is in a death spiral,Comment,Neutral,face_hand2,4,,
7/9/19 2:47,@WillBredderman @FightForNYCHA @Duncan_de_Ese @NYCHA @AOC making up BS yet again... can\xe2\x80\x99t hide from the power of economics,Comment,Frustrated,face_hand2,4,,
7/9/19 2:45,"@Duncan_de_Ese @NYCHA I touch on these points in the linked articles I wrote, but I really recommend Dagen-Bloom\xe2\x80\x99s book, which is the only comprehensive historical account of NYCHA\xe2\x80\x99s downfall",Comment,Neutral,WillBredderman,5372,"Bay Ridge, Brooklyn",
7/9/19 2:43,"@Duncan_de_Ese @NYCHA In fact, there were state and city budget cutbacks in the 1970s, which coincided with the Authority becoming dependent on federal revenue streams from Carter\xe2\x80\x99s HUD.",Policy Decision,Neutral,WillBredderman,5372,"Bay Ridge, Brooklyn",
7/9/19 2:42,Give it a couple of weeks or a couple of months and I bet you that gas go right back out along with water and everything else it's not over nycha is just trying to calm the waters because they've been exposed but as soon as Monica goes away the cat will play https://t.co/VNMMHGM8aA,Maintenance,Frustrated,GOD_HASSPOKEN47,198,"New York, NY",NY
7/9/19 2:41,"@Duncan_de_Ese @NYCHA I read that report before composing the first piece I linked above. I don\xe2\x80\x99t recall any in-depth examination of funding history then, and found none glossing it again now. It falls into the politically convenient pattern of pretending public housing was doing dandy before Reagan",Comment,Neutral,WillBredderman,5372,"Bay Ridge, Brooklyn",
7/9/19 2:31,@03lefty @AOC This idiot lived in Yorktown heights 45 minutes north of any NYCHA building.  She might have good intentions but has zero clue how corrupt that agency is. Her tweet proves her ignorance.When a janitor for NYCHA makes the same amount of $ as a DR you would think she would ask why.,Comment,Frustrated,pd21590,294,"New York, USA",NY
7/9/19 2:30,City failed to do repairs and remove kids from lead-contaminated NYCHA apartments: reports https://t.co/ls6LMdjyXi,News,Neutral,agreatbigcity,14725,New York City,NY
7/9/19 2:21,@RitchieTorres @NYCCouncil @NYCHA @News12BX What u need to do is fix the molds that are in the many bathrooms in the nycha apartments. These so called workers don\xe2\x80\x99t know how to properly remove mold. It\xe2\x80\x99s toxic for the children. There is no vents for the bathrooms. Get on it!!!!,Maintenance,Frustrated,CardonaGrisel,19,"Bronx, NY",NY
7/9/19 2:20,I need a @NYCHA connect. I want to paint the side of a building. Work is only fun if I can bless the hood too.,Comment,Positive,InDRAPERweTrust,2538,#TheDraperSpace,
7/9/19 2:18,Someone make it make sense like why... how... I know this is illegal in NYCHA https://t.co/PKP1OK22mg,Experience,Confused,AllHailTheCakey,668,Earth 616,
7/9/19 2:15,"@AOC Isn\xe2\x80\x99t the NYCHA a NYC or at minimum State concern? How did this become my concern way over here in flyover country? Also, THIS is why the electoral college needs to stay in place...so the rest of the country doesn\xe2\x80\x99t get fleeced for NYC housing.",Question,Frustrated,hungaryjake,115,Minnesota,MN
7/9/19 2:15,"@rcfollows @dmh18 @PerspectiveRoot @AOC Isn\xe2\x80\x99t the NYCHA a NYC or at minimum State concern? How did this become my concern way over here in flyover country? Also, THIS is why the electoral college needs to stay in place...so the rest of the country doesn\xe2\x80\x99t get fleeced for NYC housing.",Question,Frustrated,hungaryjake,115,Minnesota,MN
7/9/19 2:06,City failed to remove lead-poisoned kids from toxic NYCHA apartments https://t.co/aPNQ3EriT8 via @nypmetro,News,Neutral,DiannaBurba,256,"Kentucky, USA",KY
7/9/19 2:05,@arthursnorgan @ontherunhappy @AOC NYCHA is only in NYC where the majority are Democrats.,Comment,Neutral,Sportythepig,7,Mars,
7/9/19 2:05,@AOC @AOC you know absolutely nothing as to why the NYCHA is in https://t.co/pxXTbSfJza nearly certain you haven\xe2\x80\x99t stepped foot in a public housing project. Here\xe2\x80\x99s a hint- like any Government run agency mismanagement not lack of funding caused the problem. Tell Deblasio to do his job,Comment,Frustrated,pd21590,294,"New York, USA",NY
7/9/19 2:05,@AOC @RepAOC this is something you could affect positively in your own back yard. Why don\xe2\x80\x99t you help the people that actually elected you. #TheyMatterToo #NYCChildren #NYC #NYCHA #Democrats #Republicans #FixIt #HelpTheseKids #LeadPoisoning #AOC @FoxNews @CNN @ABC @CBSNews https://t.co/MwCHEsV16k,Comment,Frustrated,Kj7772992129,290,,
7/9/19 2:04,NYCHA unite to save Public Housing in NYC https://t.co/CV1w7SFtiT,News,Positive,OccupyRadio_net,138,"New York, NY",NY
7/9/19 1:58,@IamJohnBurnett @AOC GOP refusing to Fund Maintenance for NYCHA !,Maintenance,Frustrated,JettaGarcia,79,,
7/9/19 1:57,City failed to remove lead-poisoned kids from toxic NYCHA apartments https://t.co/aPNQ3EriT8 via @nypmetro,News,Neutral,DiannaBurba,256,"Kentucky, USA",KY
7/9/19 1:48,@ndhapple @harrysiegel These are the type of #ArtOfTheDeal bigly big business brain contracts #NYCHA is signing. https://t.co/Da1jL8Nd6S,Comment,Frustrated,IRBroadshow,702,NYC ,NY
7/9/19 1:35,"@WillBredderman @NYCHA Didn\xe2\x80\x99t Carey practically put the city\xe2\x80\x99s entire finances into receivership via the EFCB (who made cuts across the board)?  In any case I was using CSS\xe2\x80\x99s research on nycha  https://t.co/8zqAelY6CB  I didn\xe2\x80\x99t know about Koch, but wouldn\xe2\x80\x99t be surprised.",Policy Decision,Confused,Duncan_de_Ese,23,"Brooklyn, NY",NY
7/9/19 1:22,District 9 - boarding 7&amp;8 district  Free Pre-K for All - call for a tour ! 718-410-9200. @NYCHA @PrekForAll @NYCSchools @PrekForAll @Grand_Concourse,Policy Decision,Positive,AllSeasonsABC,69,"190 East 162nd Street Bronx, NY 10451",NY
7/9/19 1:17,@AOC Calling your bluff. Even as an anarchist I would support taking all money going to border and migrants and giving it to NYCHA. Do it. Who do you care about more?,Question,Neutral,CrankyJohnny,22,"High Bridge, NJ",NJ
7/9/19 1:15,All it would take is $168 million from @NYCSpeakerCoJo @CoreyinNYC to allocate to Fulton Houses for him to move more to the left than @RepAOC @AOC on @NYCHA. #MoralClarity #KeepPublicHousingPublic #FightForNYCHA https://t.co/zeAvU7GpAv,Policy Decision,Positive,FightForNYCHA,779,"New York, NY",NY
7/9/19 1:09,"@IamJohnBurnett @angelvanstark @MJtheProphet @AOC Hey @SecretaryCarson and @LynnePattonHUD , your boy here has some stuff he wants to share. Help him out as he seems to not know who to contact about the many Issues facing NYCHA.",Comment,Neutral,jalal_moeen,35,"New York, NY",NY
7/9/19 1:04,@IamJohnBurnett you won\xe2\x80\x99t have to take s fake photos to show how bad the conditions are at @NYCHA detention centers are cleaner than some @NYCHA buliding yet @NYCMayor is running for his next jo vs doing this one \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/gmor8PRYAg,Comment,Frustrated,AA4TRUMP,148,,
6/21/19 13:39,@InvestAtlanta   I'm a single disabled tenant receiving SSDI and also have a Housing Choice Voucher through The Atlanta Housing Authority. I'm having extreme difficulty locating these affordable units that Atlanta developers were supposed to set aside. Can Invest Atlanta assist?,Question,Frustrated,ez2env,12,"Atlanta, New York",NY
6/21/19 13:35,"Gene Bell announced his retirement after 25 years of service. Bell started working with the Housing Authority in 1994, and was appointed CEO in 2005 https://t.co/6lh5UXqNup",News,Neutral,WLOS_13,75236,"Asheville, NC",NC
6/21/19 13:33,"De Blasio defended paying Russ, his scandal-scarred housing authority\xe2\x80\x99s new leader, more than any other New York City official, even though the incoming public housing boss plans to skip town most weekends, the Daily News reports. https://t.co/XVNrszQK6r",News,Neutral,dfutoryan,507,New York,NY
6/21/19 13:32,"Houston Housing Authority is hiring in #Houston, TX! Click the link in our bio to apply: Manager, Construction Services #Nonprofit",News,Neutral,tmj_HOU_nonprft,99,"Houston, TX",TX
6/21/19 13:16,"That said, I love @ewarren and am leaning towards voting for her.  \xf0\x9d\x98\x8e\xf0\x9d\x98\xad\xf0\x9d\x98\xb0\xf0\x9d\x98\xb4\xf0\x9d\x98\xb4\xf0\x9d\x98\xa2\xf0\x9d\x98\xb3\xf0\x9d\x98\xba: FHA - Federal Housing Authority HOLC - Home Owners\xe2\x80\x99 Loan Corporation VA - Veterans Administration (now Veterans Affairs)",Comment,Positive,bdhowald,1540,"Brooklyn, NY",NY
6/21/19 13:08,"@FreddiGoldstein The maximum amount of money that HUD policy allows a public housing CEO to be paid is $161,900, which we were happy to contribute as we would to ANY public housing authority.  HUD made no special contributions to effectuate this deal.",News,Neutral,LynnePattonHUD,12396,DC ✈️ NYC,DC
6/21/19 12:59,"Nope, can't see how anything could possible go wrong here.  #NYCHAdeservesBETTER! - Exclusive: New NYCHA Head Gregory Russ Addresses The Many, Many Obstacles That Lay Ahead https://t.co/YeAxI5Cxml",Policy Decision,Frustrated,Mezikenyc,1493,NYC,NY
6/21/19 12:44,Thanks to @Spark_NH for providing the research and data that helps inspiring organizations like the Portsmouth Housing Authority do the right thing for our youngest citizens!   https://t.co/fWca31nnk3,Experience,Positive,stefanyshaheen,1713,"Portsmouth, New Hampshire",NH
6/21/19 12:41,"Greg Russ just got the job to clean up NYC Housing Authority. He gets $400,000 per year, almost twice his predecessor. He says he is not worried about what he will do next if this does not work out since he is 69 and ready to retire. Greg, you should not have said that out loud.",Policy Decision,Frustrated,NGold60625144,434,,
6/21/19 12:37,"On Tuesday, Acting Deputy Secretary and FHA Commissioner Brian Montgomery toured two Rental Assistance Demonstration (RAD)-converted properties in Phoenix, AZ with Housing Authority of Maricopa County Executive Director Gloria Munoz (front left). https://t.co/5zR8EFBGR6 https://t.co/Thjvi3ncTo",News,Neutral,FHAgov,3732,"Washington, DC ",DC
6/21/19 12:07,@jjhernandeznyc Not sure because there\xe2\x80\x99s more fed oversight but I don\xe2\x80\x99t think his experience make him 100% qualified to run a housing authority of 175k residents from Minnesota \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f,Policy Decision,Frustrated,sharone_bklyn,107,,
6/21/19 10:46,"Nine high school seniors received free laptops for college. The Watervliet Housing Authority gave laptops to students living in multi-family and section 8 housing on Thursday. To be eligible, students must commit to completing one year of college and show a letter of acceptance. https://t.co/0FRORdZTnP",News,Neutral,SPECNewsAlbany,66004,,
6/21/19 8:13,"Fayette County Housing Authority seeks HUD approval for Gibson Terrace demolition, rebuild https://t.co/TwVUDcTMth",News,Neutral,heraldstandard,73,"Uniontown PA, 15401",PA
6/21/19 6:23,"Fayette County Housing Authority seeks HUD approval for Gibson Terrace demolition, rebuild: The Fayette County Housing Authority has made a move that it hopes will allow it to keep moving forward with plans to demolish and rebuild Gibson Terrace in Conne\xe2\x80\xa6 https://t.co/TwVUDcTMth",News,Neutral,heraldstandard,73,"Uniontown PA, 15401",PA
6/21/19 5:32,"Eligibility Technician Leasing: Minneapolis Public Housing Authority. Minnesota (MN), Minneapolis Internal Close date: June 26, 2019 Grade level: 5 (A) External Close date: July 3, 2019 Salary: $20.38 - $24.72 per hour Department/Location: Leasing &amp; Occu\xe2\x80\xa6 https://t.co/lTVlyTH7Cd",News,Neutral,RealEstateJobMN,3714,Minnesota,MN
6/21/19 4:50,"Cannoneers receive free laptops for college thanks to the generosity of local businesses, organizations, individuals &amp; the Watervliet Housing Authority. #WeAreVliet \xf0\x9f\x8e\x93 \xf0\x9f\x92\xbb\xf0\x9f\x96\xb1\xe2\xa4\xb5\xef\xb8\x8f https://t.co/q6Pyw1gux0",News,Neutral,vlietschools,892,"Watervliet, NY",NY
6/21/19 4:35,"@dmtrubman @ThatcherUlrich @andersem @desire4density Stephen Norman, Executive Director of King County Housing Authority.  Who wouldn't be able to get public housing? Why not? Sweden houses 1/4th its population in public housing.",Question,Frustrated,JonSM99,1151,"North San Francisco, WA",WA
6/21/19 4:35,"@ThatcherUlrich @dmtrubman @andersem @desire4density Stephen Norman, Executive Director of King County Housing Authority.  Who wouldn't be able to get public housing? Why not? Sweden houses 1/4th its population in public housing.",Question,Frustrated,JonSM99,1151,"North San Francisco, WA",WA
6/21/19 3:42,Deputies: Farmington woman received thousands in benefits from Geneva Housing Authority illegally https://t.co/OxzlG7PXqV,News,Neutral,FingerLakes1,6441,"Seneca Falls, NY",NY
6/21/19 3:25,"A great program that the Housing Authority of SBC runs to assist families on the streets! A great partnership @HUDgov supports, but also in need of additional funding to assure no families are on the streets of @SBCounty!  https://t.co/tazbnxJERP",News,Positive,SBCSDHOPE,1031,San Bernardino County ,
6/21/19 3:12,"Mayor Jamie Mayo joined newly appointed Monroe Housing Authority Executive Director William Smart, immediate past Executive Director Frank Wilcox, MHA Board members, Louisiana Housing Corporation Chairman Buddy\xe2\x80\xa6 https://t.co/H14KZRgHSh",News,Neutral,CityofMonroe,2199,"Monroe, Louisiana",LA
6/21/19 0:46,Durkan advances plan for low-income housing at Fort Lawton https://t.co/oYVBx15JMH via @KIRO7Seattle  Is this land the U.S. government is handing to @CityofSeattle for housing being given to Sea Housing Authority or Seattle's Catholics? #LandGrab,Policy Decision,Frustrated,Espee_Dee,185,"Tacoma, WA",WA
6/21/19 0:06,"Craig Dougall , former executive director of the Yakama Nation Housing Authority in WA, is named the new CEO of Navajo Housing Authority at @hooghanorg  says Farminton Daily Times at https://t.co/HMXWdumhVf",News,Neutral,HUDNorthwest,2642,,
6/20/19 23:42,The head of Asheville's Housing Authority is retiring. https://t.co/6lh5UX9cCR,News,Neutral,WLOS_13,75236,"Asheville, NC",NC
6/20/19 22:54,"This afternoon, Mayor @billpeduto joined the Housing Authority of the @CityPGH to take look at the newest units of affordable housing recently completed in East Liberty.  The new apartments on #Pittsburgh\xe2\x80\x99s Centre Avenue are fully leased. https://t.co/CEs17KEtsP",News,Neutral,TheNextPGH,11338,,
6/20/19 22:40,"\xe2\x80\x9cThis is a job that\xe2\x80\x99s probably very hard to find someone for and if you\xe2\x80\x99re going to pay someone $400,000, if they do a good job it\xe2\x80\x99s worth the money,\xe2\x80\x9d said @NYCSpeakerCoJo, on incoming city Housing Authority boss Gregory Russ.  https://t.co/w0aIRQWyPr",Policy Decision,Frustrated,THECITYNY,20364,"New York, NY",NY
6/20/19 22:13,"When the plans to develop a $15 million residential and commercial building downtown were reported this week, not much was known about its developer, New Bedford Development Corporation (NBDC). As it turns out, the force behind the entity is actually the\xe2\x80\xa6 https://t.co/1TrFlaetTA https://t.co/fAGHBoq2pT",News,Neutral,southcoasttoday,11885,"New Bedford, Ma",
6/20/19 22:11,New Bedford Housing Authority the moving force behind Union Street development https://t.co/6xNvH9sxwd,News,Neutral,southcoasttoday,11885,"New Bedford, Ma",
6/20/19 21:56,Lummi Nation Housing Authority awarded $500k from @HUDNorthwest for affordable housing and community development #HUDWAtch,News,Neutral,LuanneVanWerven,1622,USA,
6/20/19 21:46,"While we were online today, questioning why the Housing Authority of City of Pittsburgh is partnered with a crisis pregnancy center, we were also AT a crisis pregnancy center to canvass and tell people about the healthcare access our community deserves.  #ExposeFakeClinics https://t.co/HJWkHqH6K5",Policy Decision,Frustrated,pghDSA,7084,"Pittsburgh, PA",PA
6/20/19 21:40,"\xe2\x80\x9cI am fighting against PHA\xe2\x80\x99s role in mass #gentrification and #displacement and to defend my neighborhood."" This Sunday marks 60 days of the encampment: organizers seek to raise $3,000 to cover costs. Follow #OccupyPHA + Find them on facebook @occupyPHA   https://t.co/qHsl3ySGj7",Policy Decision,Neutral,Netroots_Nation,20267,The Internets,
6/20/19 21:29,The City of Vermillion has openings for the following committees/boards:      Housing Authority      Home Rule Study      2020 Census For more info check our our website: https://t.co/jDVZGyFysZ.,News,Neutral,CityVermillion,771,"Vermillion, South Dakota",SD
6/20/19 21:26,City housing authority brought in truck loads of bottled water to help Poe Homes residents. They\xe2\x80\x99ve been without water since Monday https://t.co/p03jNpfkg0,News,Neutral,dcollinsWBAL,4573,"Baltimore, MD",MD
6/20/19 21:15,"We\xe2\x80\x99ve finished today's summer #CLPHAMeeting sessions! Thank you to @DeptVivienda, the Virgin Islands Housing Authority, Gov @ricardorossello, and all of our speakers and panelists for a great day of discussions on disaster preparedness &amp; recovery!",Comment,Positive,CLPHA,854,"Washington, DC",DC
6/20/19 21:13,Housing Authority Settles For $1 Million With Tenants Over Emotional Support Animals (via @Pocket) https://t.co/XjsQ1YanEs,News,Neutral,TristanPettit,226,"Milwaukee, WI  USA",WI
6/20/19 21:04,City Hall announced on Tuesday night that the current Minneapolis Public Housing Authority chair Gregory Russ will be taking the reins at NYCHA starting in August. But critics in the City Council and tenant advocates are concerned about Russ' salary. https://t.co/SMbSMI4o3o,News,Neutral,WNYC,183948,New York City,NY
6/20/19 20:44,Columbia Housing Authority Board meeting is underway. Gilbert Walker only has a few more days as executive director before he retires - July 1 @WLTX https://t.co/qckXU4TmDO,News,Neutral,JkurzynaTV,445,"South Carolina, USA",SC
6/20/19 20:38,Breaking: City of Pgh housing authority just posted eviction notice on home of man charged with planning to bomb North Side Church.  Details in live report at 5pm. #wpxi https://t.co/NTUpkbiPQd,News,Neutral,WPXIRickEarle,7894,Pittsburgh,
6/20/19 20:31,A Section 8 Housing Choice Voucher Wait List that serves multiple counties in Indiana is opening soon. Click the link to learn how to apply: https://t.co/OUZraA8PKo https://t.co/O89uHrLYvo,News,Neutral,AffHsgOnline,2484,"Salisbury, MD",MD
